id,Title,"url","Product סגנון היצירה","Product טכניקה","Product מצע",Length,Width,Height
11751,"Gift Card / גיפט קארד שובר מתנה",,,,,,,
11752,"Gift Card / גיפט קארד שובר מתנה",,,,,,,
11753,"Gift Card / גיפט קארד שובר מתנה",,,,,,,
11754,"Gift Card / גיפט קארד שובר מתנה",,,,,,,
11755,"Gift Card / גיפט קארד שובר מתנה",,,,,,,
11756,"Gift Card / גיפט קארד שובר מתנה",,,,,,,
11757,"Gift Card / גיפט קארד שובר מתנה",,,,,,,
11761,Desicions,https://under1000.co.il/wp-content/uploads/2024/09/Steppin-Up-100X100-price-4800.jpg,,,,100,100,
11798,רעות,https://under1000.co.il/wp-content/uploads/2024/09/55X60-רעות-2800.jpg,,,,55,60,
11800,"צבעי מרפא",https://under1000.co.il/wp-content/uploads/2024/09/60x60-מחיר-2400-בית-של-צבעים.jpg,,,,60,60,
11801,Faces,https://under1000.co.il/wp-content/uploads/2024/09/70X90-FACES-3500-שח.jpg,,,,70,90,
11802,סוליקה,https://under1000.co.il/wp-content/uploads/2024/09/60X90-סוליקה-מחיר-3600.jpg,,,,60,90,
11803,"מחכים לגודו",https://under1000.co.il/wp-content/uploads/2024/09/2-60X80-מחכים-לגודו-3400-שח.jpg,,,,60,80,
11804,"צופה פני עתיד",https://under1000.co.il/wp-content/uploads/2024/09/70X90-צופה-פני-עתיד-4500.jpg,,,,70,90,
11805,"זוגות זוגות",https://under1000.co.il/wp-content/uploads/2024/09/100X120-זוגות-זוגות-מחיר-5600-שח.jpg,,,,100,120,
11806,"חברות אמת",https://under1000.co.il/wp-content/uploads/2024/09/45X55-חברות-אמת-3000שח.jpg,,,,45,55,
11807,Mr.,https://under1000.co.il/wp-content/uploads/2024/09/54X63-MR-3400-שח.jpg,,,,54,63,
11808,בדרך,https://under1000.co.il/wp-content/uploads/2024/09/57X80-בדרך-מחיר-3750-שח.jpg,,,,57,80,
11809,"אגדה חיה",https://under1000.co.il/wp-content/uploads/2024/09/70X90אגדה-חיה-3800.jpg,,,,70,90,
11810,ברנסנס,https://under1000.co.il/wp-content/uploads/2024/09/70X90-5000ברנסנס.jpg,,,,60,90,
11811,"מנגן ושר",https://under1000.co.il/wp-content/uploads/2024/09/65X70-מנגן-ושר-מחיר-2650שח.jpg,,,,65,70,
11812,התבוננות,https://under1000.co.il/wp-content/uploads/2024/09/80X100-התבוננות-5000.jpg,,,,80,100,
11813,רגעים,https://under1000.co.il/wp-content/uploads/2024/09/80X100-רגעים-4000.jpg,,,,70,100,
11815,"My Lady",https://under1000.co.il/wp-content/uploads/2024/09/90X90-MY-LADY-3800-שח.jpg,,,,90,90,
11816,"עולם חדש",https://under1000.co.il/wp-content/uploads/2024/09/90X90-עולם-חדש-3800-שח.jpg,,,,90,90,
11823,"ריטה, צמח פורח",https://under1000.co.il/wp-content/uploads/2024/10/c9ba2bc9-fbb6-4566-815b-b8c16815b246-1.jpg,,,,40,50,
11827,"ריטה, זר אדום",https://under1000.co.il/wp-content/uploads/2024/10/fc3222b5-17b0-4483-918f-973c71e73522-1.jpg,,,,60,40,
11831,"ריטה, זר סגול ומנגו",https://under1000.co.il/wp-content/uploads/2024/10/108fadaf-002f-44ad-b624-e9239e29eceb.jpg,,,,50,40,
11836,הנאהבים,https://under1000.co.il/wp-content/uploads/2024/10/הנאהבים-90X90-מחיר-3800.jpg,,,,90,90,
11837,"שתי פרחוניות",https://under1000.co.il/wp-content/uploads/2024/10/70X90.jpg,,,,70,90,
11838,"התבוננות פנימית",https://under1000.co.il/wp-content/uploads/2024/10/70X100-מחיר-5000.jpg,,,,100,70,
11839,"גברת עם כובע",https://under1000.co.il/wp-content/uploads/2024/10/גברת-עם-כובע-71X91-מחיר-4000.jpg,,,,71,91,
11848,"ירדנה, friendship",https://under1000.co.il/wp-content/uploads/2024/10/friendship_-30X30-1800.jpg,,,,30,30,
11849,"Shuk Shadows",https://under1000.co.il/wp-content/uploads/2024/10/I-Dont-Care-30X30-1800.jpg,,,,30,30,
11850,"Florentine Frequencies",https://under1000.co.il/wp-content/uploads/2024/10/Florentine-Frequencies-30X30-1800.jpg,,,,30,30,
11859,Market,https://under1000.co.il/wp-content/uploads/2024/10/market-80X60-4600.jpg,,,,80,60,
11860,"Tel Aviv Blues",https://under1000.co.il/wp-content/uploads/2024/10/Tel-Aviv-Blues-30X30-1800.jpg,,,,30,30,
11862,"The Tailor",https://under1000.co.il/wp-content/uploads/2024/10/The-Tailor-50X60-4600.jpg,,,,50,60,
11863,"Urban romance",https://under1000.co.il/wp-content/uploads/2024/10/Urban-romance-60X50-3800.jpg,,,,50,60,
11865,"שמיים של נפש",https://under1000.co.il/wp-content/uploads/2024/10/1_-90X67.jpg,,,,67,90,
11868,"הבית שמשקיף לואדי",https://under1000.co.il/wp-content/uploads/2024/10/4_-102X59.jpg,,,,59,102,
11870,"ערבה צלולה",https://under1000.co.il/wp-content/uploads/2024/10/3_-52X81.jpg,,,,52,81,
11885,"בדרך לשכנים",https://under1000.co.il/wp-content/uploads/2024/10/5_100X104.jpg,,,,100,80,
11886,"מחכה לגשם",https://under1000.co.il/wp-content/uploads/2024/10/6_95X70.jpg,,,,95,70,
11887,"ספירלות שמיימיות",https://under1000.co.il/wp-content/uploads/2024/10/7_100X80.jpg,,,,80,100,
11890,"בתמונת מראה",https://under1000.co.il/wp-content/uploads/2024/10/8_100X80.jpg,,,,100,80,
11891,"הלב נושם עמוק",https://under1000.co.il/wp-content/uploads/2024/10/9_102X51.jpg,,,,102,51,
11892,"צבעים יורדים מהשמיים",https://under1000.co.il/wp-content/uploads/2024/10/עפרה-וולף-נוף-עם-עץ-נמכר.jpg,,,,80,102,
11893,"ממעמקי הבריאה",https://under1000.co.il/wp-content/uploads/2024/10/11_140X97.jpg,,,,97,140,
11894,"כפר קטן בערבה",https://under1000.co.il/wp-content/uploads/2024/10/12_70X96.jpg,,,,70,96,
11896,"בקדמת הבמה",https://under1000.co.il/wp-content/uploads/2024/10/עפרה-וולף-עץ-נמכר.jpg,,,,90,135,
11903,בראשית,https://under1000.co.il/wp-content/uploads/2024/10/בראשית-151X70-5500.jpg,,,,70,151,
11904,"מכחולי השמיים",https://under1000.co.il/wp-content/uploads/2024/10/מכחולי-השמיים-75X120-4800.jpg,,,,75,120,
11918,"Galilee Dreams",https://under1000.co.il/wp-content/uploads/2024/10/Glilee-Dreams-60X70-3000.jpg,,,,60,70,
11919,"Mediterranean Serenade",https://under1000.co.il/wp-content/uploads/2024/10/Mediterranean-Serenade-60X70-3500.jpg,,,,60,70,
11920,"Morning Flowers",https://under1000.co.il/wp-content/uploads/2024/10/Morning-Flowers-50X60-3400.jpg,,,,60,50,
11921,"Seaside Bloom",https://under1000.co.il/wp-content/uploads/2024/10/Seaside-Bloom-50X40-2800.jpg,,,,50,40,
11922,"Seaside Sanctuary",https://under1000.co.il/wp-content/uploads/2024/10/Seaside-Sanctuary-50X60-3200.jpg,,,,60,50,
11923,"Summers Gift",https://under1000.co.il/wp-content/uploads/2024/10/Summers-Gift-60X60-3400.jpg,,,,60,60,
11924,"Where Olives Meet the Sea",https://under1000.co.il/wp-content/uploads/2024/10/Where-Olives-Meet-the-Sea-60X70-3600.jpg,,,,70,60,
11925,"The Golden Hour",https://under1000.co.il/wp-content/uploads/2024/10/The-Golden-Hour-60X60-3400-1.jpg,,,,60,60,
11934,"The Golden Hour - Copy",https://under1000.co.il/wp-content/uploads/2024/10/The-Golden-Hour-60X60-3400-1.jpg,,,,60,60,
11955,"Pyramid with Cherries",https://under1000.co.il/wp-content/uploads/2024/10/36X47-pyramid-with-cherries-1.jpg,,,,36,47,
11957,"Bunny & Bird",https://under1000.co.il/wp-content/uploads/2024/10/Bunny-and-Bird.jpg,,,,36,47,
11958,"Pyramid with Hare",https://under1000.co.il/wp-content/uploads/2024/10/36X47-pyramid-with-hare-2200.jpg,,,,36,47,
11959,"Summer Mermaid",https://under1000.co.il/wp-content/uploads/2024/10/42X38-Summer-Mermaid.jpg,,,,38,42,
11960,Jokers,https://under1000.co.il/wp-content/uploads/2024/10/43X38-Jokers.jpg,,,,38,42,
11967,"אסתר, אליזבט",https://under1000.co.il/wp-content/uploads/2024/10/ester-25-50-on-60-scaled.jpg,,,,50,60,
11969,"אסתר, הסקיצות של ריי",https://under1000.co.il/wp-content/uploads/2024/10/ester-29-102-on-81.jpg,,,,81,102,
11971,"אסתר, במכחול של ריי",https://under1000.co.il/wp-content/uploads/2024/10/ester-30-102-on-76-scaled.jpg,,,,76,102,
11973,"אסתר, עד עצם היום הזה",https://under1000.co.il/wp-content/uploads/2024/10/ester-28-80-on-70-scaled.jpg,,,,70,80,
11975,"אסתר, ריטה",https://under1000.co.il/wp-content/uploads/2024/10/ester-27-80-on-70-scaled.jpg,,,,70,80,
11977,"אסתר, ורד",https://under1000.co.il/wp-content/uploads/2024/10/ester-26-50-on-60-1-scaled.jpg,,,,60,50,
11999,"חתול צהוב",https://under1000.co.il/wp-content/uploads/2024/10/50על70.jpg,,,,70,50,
12000,"טיול בכפר",https://under1000.co.il/wp-content/uploads/2024/10/לאו-ריי-טיול-בכפר100על80-1.jpg,,,,80,100,
12001,"חתול צהוב - Copy",https://under1000.co.il/wp-content/uploads/2024/10/50על70.jpg,,,,70,50,
12002,"חתול צהוב - Copy",https://under1000.co.il/wp-content/uploads/2024/10/50על70.jpg,,,,70,50,
12003,"חתול צהוב - Copy",https://under1000.co.il/wp-content/uploads/2024/10/50על70.jpg,,,,70,50,
12004,"חתול צהוב - Copy",https://under1000.co.il/wp-content/uploads/2024/10/50על70.jpg,,,,70,50,
12005,"חתול צהוב - Copy",https://under1000.co.il/wp-content/uploads/2024/10/50על70.jpg,,,,70,50,
12014,"מאשה, אנשים בצבע",https://under1000.co.il/wp-content/uploads/2024/10/dda82f2c-afc1-4713-ba31-dba333a0e281.jpeg,,,,100,80,2
12026,"A Membership That Matters",https://under1000.co.il/wp-content/uploads/2024/10/thankyou.jpeg,,,,,,
12087,"A Membership That Matters",,,,,,,
12088,"A Membership That Matters",,,,,,,
12089,"A Membership That Matters",,,,,,,
12110,"מריה, גולשים לטורקיז",https://under1000.co.il/wp-content/uploads/2024/10/מריה-טורקיז-105על150-מחיר-7000.jpg,,,,105,150,
12111,"מריה, ים כחול עמוק",https://under1000.co.il/wp-content/uploads/2024/10/מריה-כחול-עמוק-105על150-מחיר-7000.jpg,,,,105,150,
12125,"ריקוד בשחור לבן",https://under1000.co.il/wp-content/uploads/2024/10/קטן.jpg,,,,0,70,100
12127,"משחקים בחום ולבן",https://under1000.co.il/wp-content/uploads/2024/10/2.jpeg,,,,0,160,125
12129,גגות,https://under1000.co.il/wp-content/uploads/2024/10/3-50-63.jpg,,,,0,50,63
12131,"אקליפטוסים 3",https://under1000.co.il/wp-content/uploads/2024/10/4-60-120.jpg,,,,0,60,120
12133,אור,https://under1000.co.il/wp-content/uploads/2024/10/5-80-100.jpg,,,,0,80,100
12135,שמיים,https://under1000.co.il/wp-content/uploads/2024/10/6-70-100.jpg,,,,0,70,100
12137,משולשים,https://under1000.co.il/wp-content/uploads/2024/10/7-60-90.jpg,,,,0,60,90
12141,מבט,https://under1000.co.il/wp-content/uploads/2024/10/8-50-80.jpg,,,,0,50,80
12142,"נוף עירוני",https://under1000.co.il/wp-content/uploads/2024/10/9-70-100.jpg,,,,0,70,100
12144,צבעים,https://under1000.co.il/wp-content/uploads/2024/10/10-50-70.jpg,,,,0,50,70
12146,התפרצות,https://under1000.co.il/wp-content/uploads/2024/10/11-60-110.jpg,,,,0,60,110
12148,במבוק,https://under1000.co.il/wp-content/uploads/2024/10/12-0.jpg,,,,0,50,100
12150,מעגלים,https://under1000.co.il/wp-content/uploads/2024/10/13-60-100.jpg,,,,0,60,100
12154,השתקפויות,https://under1000.co.il/wp-content/uploads/2024/10/14-120-80.jpg,,,,0,80,120
12155,זר,https://under1000.co.il/wp-content/uploads/2024/10/15-40-100.jpg,,,,0,40,100
12157,"עולם ומלואו",https://under1000.co.il/wp-content/uploads/2024/10/16-100-140.jpg,,,,0,100,140
12159,פתחים,https://under1000.co.il/wp-content/uploads/2024/10/17-60-175.jpg,,,,0,60,175
12163,כחלחלים,https://under1000.co.il/wp-content/uploads/2024/10/18-60-80.jpg,,,,0,60,80
12164,"פיגורה בוורוד",https://under1000.co.il/wp-content/uploads/2024/10/19-60-80.jpg,,,,0,60,80
12166,צלילה,https://under1000.co.il/wp-content/uploads/2024/10/20-80-80.jpg,,,,0,80,80
12168,גזע,https://under1000.co.il/wp-content/uploads/2024/10/21-50-195.jpg,,,,0,50,195
12170,מנוחה,https://under1000.co.il/wp-content/uploads/2024/10/22-40-50.jpg,,,,0,40,50
12172,"אקליפטוסים 2",https://under1000.co.il/wp-content/uploads/2024/10/23-70-100.jpg,,,,0,70,100
12174,אקליפטוסים,https://under1000.co.il/wp-content/uploads/2024/10/24-100-120.jpg,,,,0,100,120
12178,"שחור לבן",https://under1000.co.il/wp-content/uploads/2024/10/25-80-120.jpeg,,,,0,80,120
12180,"A Membership That Matters",,,,,,,
12181,"מיה, עננים והשתקפויות",https://under1000.co.il/wp-content/uploads/2024/10/מיה-חדשה-נמכרה.jpg,,,,50,70,
12198,"""alice""",https://under1000.co.il/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-02-at-20.24.47.jpeg,,,,23,19,
12202,"""lady bird""",https://under1000.co.il/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-02-at-20.24.48.jpeg,,,,31,23,
12206,"""the sparkling duck""",https://under1000.co.il/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-03-at-16.31.34.jpeg,,,,21,24,
12209,"""the thinking head""",https://under1000.co.il/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-02-at-20.24.50-1.jpeg,,,,22,31,
12215,"""bird on wheels""",https://under1000.co.il/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-02-at-20.24.46.jpeg,,,,26,31,
12217,"""nietzsche's friend""",https://under1000.co.il/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-02-at-20.24.47-1.jpeg,,,,19,24,
12221,"""gold celebration:",https://under1000.co.il/wp-content/uploads/2024/11/gold-celebration-1.jpeg,,,,20,15,
12227,"""in my mind""",https://under1000.co.il/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-02-at-20.24.51.jpeg,,,,33,26,
12238,"""red celebration""",https://under1000.co.il/wp-content/uploads/2024/11/gold-celebration.jpeg,,,,20,15,
12239,"""more then words""",https://under1000.co.il/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-03-at-13.00.38.jpeg,,,,23,15,
12242,"סיפור תנכי",https://under1000.co.il/wp-content/uploads/2024/11/כבשים-נמכר.jpeg,,,,100,100,
12261,"בניינים בירושלים",https://under1000.co.il/wp-content/uploads/2024/11/בנינים-בירושלים-80-60-שמן-על-בד-3800.jpg,,,,60,80,
12264,"השגשוג שבגני",https://under1000.co.il/wp-content/uploads/2024/11/הסיגסוג-שבגני-35-50-סמ-שמן-על-בד-2800.jpg,,,,35,50,
12265,"נופי נפשי",https://under1000.co.il/wp-content/uploads/2024/11/נופי-נפשי-100-100-שמן-על-בד-5000.jpg,,,,100,100,
12266,לחופש,https://under1000.co.il/wp-content/uploads/2024/11/לחופש-שמן-על-בד-50-80סמ-4000-שח.jpg,,,,50,80,
12267,כרימון,https://under1000.co.il/wp-content/uploads/2024/11/כרימון-35-25-שמן-על-בד-2600.jpg,,,,25,35,
12268,"ירושלים שלי",https://under1000.co.il/wp-content/uploads/2024/11/ירושלים-שלי-50-40-שמן-על-בד-2800.jpg,,,,40,50,
12269,ומלואו,https://under1000.co.il/wp-content/uploads/2024/11/ומלואו-שמן-על-בד-20-20-סמ-1400.jpg,,,,20,20,
12270,"מנה שלי",https://under1000.co.il/wp-content/uploads/2024/11/מנה-שלי-50-40-שמן-על-בד-2800.jpg,,,,40,50,
12271,"שמחה ואושר",https://under1000.co.il/wp-content/uploads/2024/11/שמחה-ואושר-50-70-שמן-על-בד-3500-שח.jpg,,,,50,70,
12272,"פרי הארץ",https://under1000.co.il/wp-content/uploads/2024/11/פרי-הארץ-60-40-שמן-על-בד-3200.jpg,,,,40,60,
12273,"סולם יעקוב",https://under1000.co.il/wp-content/uploads/2024/11/סולם-יעקב-150-100-אריליק-ושמן-על-בד-7000.jpg,,,,100,150,
12274,עולם,https://under1000.co.il/wp-content/uploads/2024/11/עולם-שמן-על-בד-20-20-סמ-1400.jpg,,,,20,20,
12275,"פנס אחד מאיר חזק",https://under1000.co.il/wp-content/uploads/2024/11/פנס-בודד-25-25-סמ-שמן-על-בד-1600.jpg,,,,25,25,
12276,תפילה,https://under1000.co.il/wp-content/uploads/2024/11/תפילה-60-45-שמן-על-בד-3200.jpg,,,,45,60,
12300,בריקודים,https://under1000.co.il/wp-content/uploads/2024/11/ריקודים-60על80-3600.jpg,,,,60,80,
12301,"נושאת כלים",https://under1000.co.il/wp-content/uploads/2024/11/נושאת-כלים-60על60מחיר-2600.jpg,,,,60,80,
12302,הכורמת,https://under1000.co.il/wp-content/uploads/2024/11/הכורמת-70על100-מחיר-3800.jpeg,,,,70,100,
12303,המחנכת,https://under1000.co.il/wp-content/uploads/2024/11/המחנכת-70על100-4000.jpg,,,,70,100,
12304,משתקפות,https://under1000.co.il/wp-content/uploads/2024/11/70על90-מחיר-4500-משתקפות.jpg,,,,70,90,
12305,אמפתיה,https://under1000.co.il/wp-content/uploads/2024/11/אמפתיה-60על80-3400.jpg,,,,60,80,
12306,"פנים שמחות",https://under1000.co.il/wp-content/uploads/2024/11/פנים-שמחות-50על70-2800.jpeg,,,,50,70,
12307,"חיים בצבע",https://under1000.co.il/wp-content/uploads/2024/11/חיים-בצבע-50על70-מחיר-3500.jpg,,,,50,70,
12308,"חברי ילדות",https://under1000.co.il/wp-content/uploads/2024/11/חבר-ילדות-80על100-4400.jpg,,,,80,100,
12309,"חבר אמת",https://under1000.co.il/wp-content/uploads/2024/11/חבר-בלב-60על80-מחיר-2700.jpg,,,,60,80,
12310,"זמן עם עצמי",https://under1000.co.il/wp-content/uploads/2024/11/זמן-עם-עצמי-60על80-3600.jpeg,,,,60,80,
12313,"ריקוד צמוד",https://under1000.co.il/wp-content/uploads/2024/11/ריקוד-צמוד-50על70-מחיר-3000.jpg,,,,50,70,
12314,"מוביל הפרחים",https://under1000.co.il/wp-content/uploads/2024/11/Hagar2.jpeg,,,,60,100,
12315,"עולמה של שפירית",https://under1000.co.il/wp-content/uploads/2024/11/שמיים-מתגלים-40על50-מחיר-2800-שח.jpg,,,,40,50,
12316,בדרכים,https://under1000.co.il/wp-content/uploads/2024/11/בדרכים-60על80.jpeg,,,,60,80,
12318,"טריאל, שלושה חברים קרובים",https://under1000.co.il/wp-content/uploads/2024/11/60-על80-מחיר-4500-שח.jpg,נופים,"צבעי אקריליק",קנבס,80,120,
12319,"טריאל, פסים של טבע",https://under1000.co.il/wp-content/uploads/2024/11/פסים-של-טבע-80על120-5200.jpg,נופים,"צבעי אקריליק",קנבס,80,120,
12340,"MASK OFF",https://under1000.co.il/wp-content/uploads/2024/11/50על60-מחיר-3600-MASK-OFF-1.jpg,,,,50,60,
12341,"DREAMER CROWN",https://under1000.co.il/wp-content/uploads/2024/11/50על50-מחיר-3400-שם-Dreamer-crown-1.jpg,,,,50,50,
12342,"THE ASTRONAUT",https://under1000.co.il/wp-content/uploads/2024/11/50על50-מחיר-3600-THE-ASTRONAUT-1.jpg,,,,50,50,
12343,REST,https://under1000.co.il/wp-content/uploads/2024/11/45על60-REST-מחיר-3600-1.jpg,,,,45,60,
12344,INDIGO,https://under1000.co.il/wp-content/uploads/2024/11/45ע45-INDIGO-מחיר-3400-1.jpg,,,,45,45,
12346,"COLOR FEAR",https://under1000.co.il/wp-content/uploads/2024/11/80על120-מחיר-6500-שח-COLOR-FEAR-1.jpg,,,,80,120,
12347,"הסנה הצבעוני",https://under1000.co.il/wp-content/uploads/2024/11/50על60-מחיר-3600-MASK-OFF-1.jpg,,,,50,60,
12348,"INNER HUG",https://under1000.co.il/wp-content/uploads/2024/11/90על90-מחיר-6000-INNER-HUG-1.jpg,,,,90,90,
12349,"SNAKES OF EVE",https://under1000.co.il/wp-content/uploads/2024/11/SNAKES-OF-EVE-50על50-מחיר-3700.jpg,,,,50,50,
12350,"הסנה הצבעוני",https://under1000.co.il/wp-content/uploads/2024/11/הסנה-הצבעוני-80-על-100-מחיר-4000.jpg,,,,80,100,
12356,"טריאל, בכרמים",https://under1000.co.il/wp-content/uploads/2024/11/6fed5cda-0072-46f4-af1f-e737d8faea92.jpg,נופים,"צבעי אקריליק",קנבס,80,120,
12359,סירות,https://under1000.co.il/wp-content/uploads/2024/11/b50981b5-44bb-48ce-88c3-bcb8db806ef4.jpg,,,,30,40,
12361,"אהבה בלב",https://under1000.co.il/wp-content/uploads/2024/11/9185ede0-c706-45df-b417-4005e1bc809b.jpg,,,,90,2,90
12362,"עולם מוסקבאי",https://under1000.co.il/wp-content/uploads/2024/11/7e1bed2b-9b90-4c0b-99e7-bbd588443059.jpg,,,,65,95,
12375,Hunter,https://under1000.co.il/wp-content/uploads/2024/11/42על51-Hunter-2600-1.jpg,,,,42,51,
12383,"דרום באדום -DUET",https://under1000.co.il/wp-content/uploads/2024/11/דרום-אדום-אביב-36על36מחיר2400-1.jpg,,,,36,36,
12384,"אזליות פורחות.בבריכה שקטה דגים שוחים.",https://under1000.co.il/wp-content/uploads/2024/11/63על46-דג-עם-קליגרפיה-2800-1.jpg,,,,46,63,
12385,"פריחת אביב",https://under1000.co.il/wp-content/uploads/2024/11/צבעים-מינרלים-ודיו-יפני-36-על-36-מחיר-2400-1.jpg,,,,36,36,
12386,"I waited for your smiling face",https://under1000.co.il/wp-content/uploads/2024/11/I-waited-for-your-smiling-face-44X53-NIS2400-1.jpg,,,,44,53,
12387,"march hare",https://under1000.co.il/wp-content/uploads/2024/11/ארנב-אביב-2-מידות-44על53-מחיר2600.jpg,,,,44,53,
12388,"Fish market - couple",https://under1000.co.il/wp-content/uploads/2024/11/Fish-Market-70X70-3400-1.jpg,,,,70,70,
12392,אתנחתא,https://under1000.co.il/wp-content/uploads/2024/11/אתנחתא-80על100-מחיר-4000.jpg,,,,80,100,
12401,"טריאל, רבדים גליליים",https://under1000.co.il/wp-content/uploads/2024/11/4400-רבדים-גליליים-70-על-90.jpg,נופים,"צבעי אקריליק",קנבס,70,90,
12402,"טריאל, שקט נפשי",https://under1000.co.il/wp-content/uploads/2024/11/60על80-שקט-נפשי-3300.jpg,נופים,"צבעי אקריליק",קנבס,60,80,
12403,"טריאל, שקט נפשי ב'",https://under1000.co.il/wp-content/uploads/2024/11/60על80-שקט-נפשי-ב-3300.jpg,נופים,"צבעי אקריליק",קנבס,60,80,
12419,"רמי, בין חושך לאור",https://under1000.co.il/wp-content/uploads/2024/11/100-על-80-מחיר-4000.jpg,,,,80,100,
12437,"4 עונות -סופת שלגים",https://under1000.co.il/wp-content/uploads/2024/11/8-rotated.jpg,,,,50,85,
12438,"4 עונות- רוח סתווית",https://under1000.co.il/wp-content/uploads/2024/11/10-rotated.jpg,,,,50,85,
12440,"4 עונות- we all look at the same sky",https://under1000.co.il/wp-content/uploads/2024/11/9-rotated.jpg,,,,50,85,
12441,"4 עונות קייץ- פרחי קסייה",https://under1000.co.il/wp-content/uploads/2024/11/6-rotated.jpg,,,,50,85,
12442,"Hannya 2",https://under1000.co.il/wp-content/uploads/2024/11/2-1.jpg,,,,42,42,
12443,"Hannya 1",https://under1000.co.il/wp-content/uploads/2024/11/3.jpg,,,,42,42,
12444,karura,https://under1000.co.il/wp-content/uploads/2024/11/1.jpg,,,,42,42,
12445,"blue devil",https://under1000.co.il/wp-content/uploads/2024/11/4.jpg,,,,42,42,
12454,"מאשה, בדרך לא דרך",https://under1000.co.il/wp-content/uploads/2024/11/בדרך-לא-דרך-90על90-מחיר-3800.jpg,,,,90,90,2
12455,"מאשה, הלב פועם חזק",https://under1000.co.il/wp-content/uploads/2024/11/הלב-פועם-חזק-80-על-100-מחמיר-4000.jpg,,,,100,80,2
12470,"בתרונות רוחמה",,,,,,90,60
12472,"נביא סמואל",https://under1000.co.il/wp-content/uploads/2024/11/נביא-סמואל.jpg,,,,60,90,
12473,"ים המלח משתקף אצלי",https://under1000.co.il/wp-content/uploads/2024/11/60על90-השתקפות-ים-ההמלח-4000.jpg,,,,70,100,
12474,"בזרימה טבעית",https://under1000.co.il/wp-content/uploads/2024/11/4fffad73-31f5-4b4e-aa39-bc4edd842cfe.jpg,,,,60,90,
12475,בוירג'יניה,https://under1000.co.il/wp-content/uploads/2024/11/60על90-וירגיניה-מחיר-4000.jpg,,,,50,70,
12476,"מטפס בדמדומים",https://under1000.co.il/wp-content/uploads/2024/11/IMG_6298-2-2.jpg,,,,60,90,
12477,"שלכת באגם בושקיל",https://under1000.co.il/wp-content/uploads/2024/11/שלכת-באדם-בושקיל-60על90-מחיר-4000.jpg,,,,60,90,
12478,"שדות של אושר",https://under1000.co.il/wp-content/uploads/2024/11/75b1a750-4918-46c3-8e43-4bf981135eed.jpg,,,,60,90,
12489,"מלא כל הארץ ציפורים",https://under1000.co.il/wp-content/uploads/2024/11/שמיים-חופשיים-80על120-מחיר-6200-שח.jpg,,,,80,120,
12500,"מחבקת אותך",https://under1000.co.il/wp-content/uploads/2024/11/IMG_8742-5-2.jpg,,,,60,90,
12503,תבליטים,https://under1000.co.il/wp-content/uploads/2024/11/IMG_3810.jpg,,,,50,70,
12504,בעיר,https://under1000.co.il/wp-content/uploads/2024/11/IMG_0857.jpg,,,,60,90,
12505,"כשצבע מרחף",https://under1000.co.il/wp-content/uploads/2024/11/IMG_8570-2-scaled.jpg,,,,80,120,
12506,"חריש עמוק",https://under1000.co.il/wp-content/uploads/2024/11/D31A8410-2-1.jpg,,,,50,70,
12533,"צמאה נפשי",https://under1000.co.il/wp-content/uploads/2024/11/45-על-65-צמאה-נפשי-4000-מחיר.jpg,,,,45,65,
12546,"יפו שלי",https://under1000.co.il/wp-content/uploads/2024/11/יפו-שלי-60-על-90-מחיר-3800-1.jpg,,,,60,90,
12555,בחווה,https://under1000.co.il/wp-content/uploads/2024/11/בחווה-60-על-90-מחיר-3800-1.jpg,,,,60,90,
12556,שלווה,https://under1000.co.il/wp-content/uploads/2024/11/שלווה-90-על-120-6200-1.jpg,,,,90,120,
12557,רגעים,https://under1000.co.il/wp-content/uploads/2024/11/רגעים-100-על-120-מחיר-5800-1.jpg,,,,100,120,
12558,"בין הרים",https://under1000.co.il/wp-content/uploads/2024/11/בין-הרים-60-על-90-3800-מחיר-2.jpg,,,,60,90,
12559,"בין ערביים",https://under1000.co.il/wp-content/uploads/2024/11/בין-ערביים-70-100-מחיר-4000-2.jpg,,,,70,100,
12560,סגלגליות,https://under1000.co.il/wp-content/uploads/2024/11/סגלגליות-100-על-120-מחיר-6000-1.jpg,,,,100,120,
12561,"שדה של אושר",https://under1000.co.il/wp-content/uploads/2024/11/70על100-שדה-של-אושר-1.jpg,,,,70,100,
12573,"רגע אחד",https://under1000.co.il/wp-content/uploads/2024/11/רגע-אחד-80-על-120-5800-3.jpg,,,,80,120,
12583,מעמקים,https://under1000.co.il/wp-content/uploads/2024/12/מעמקים-1.jpeg,,,,100,70,
12596,יחסים,https://under1000.co.il/wp-content/uploads/2024/12/יחסים.jpeg,,,,100,30,
12599,"בין הצבעים",https://under1000.co.il/wp-content/uploads/2024/12/Gidon-3l-07293.jpg,,,,88,60,
12601,"שטה לה",https://under1000.co.il/wp-content/uploads/2024/12/שטה-לה-2.jpeg,,,,100,30,
12604,"הדרך לחווה",https://under1000.co.il/wp-content/uploads/2024/12/הדרך-לחווה.jpeg,,,,100,100,
